EmployeeID,EmployeeName,City,Role,Department,Gender,Age,JoiningDate,EmploymentStatus,Salary,Shift
EMP1271,Deepak Saha,Mumbai,AC Technician,Operations,Male,31,2024-10-07,Active,32461,General
EMP1272,Sneha Das,Mumbai,WM Technician,Operations,Male,42,2021-03-01,Active,26220,Evening
EMP1273,Suresh Roy,Mumbai,RF Technician,Operations,Male,24,2020-01-09,Active,30435,General
EMP1274,Anjali Das,Mumbai,RF Technician,Operations,Male,48,2025-05-13,Active,29102,Morning
EMP1275,Sneha Roy,Mumbai,WM Technician,Operations,Male,40,2021-06-06,Active,25489,Evening
EMP1276,Priya Patel,Mumbai,AC Technician,Operations,Male,50,2024-08-22,Active,39858,General
EMP1277,Kavya Gupta,Mumbai,WM Technician,Operations,Male,35,2024-04-18,Active,27429,General
EMP1278,Ravi Saha,Mumbai,RF Technician,Operations,Male,54,2026-01-05,Active,31770,Evening
EMP1279,Arjun Sharma,Mumbai,AC Technician,Operations,Male,53,2026-06-24,Active,41362,General
EMP1280,Kavya Patel,Mumbai,RF Technician,Operations,Male,20,2022-04-12,Active,28281,Evening
EMP1281,Deepak Nair,Mumbai,WM Technician,Operations,Female,23,2023-12-01,Active,26956,Morning
EMP1282,Arjun Kumar,Mumbai,RF Technician,Operations,Male,55,2024-09-20,Active,31973,Morning
EMP1283,Rahul Reddy,Mumbai,RF Technician,Operations,Male,27,2021-08-09,Active,34184,General
EMP1284,Vijay Kumar,Mumbai,AC Technician,Operations,Male,26,2026-07-10,Active,31208,Evening
EMP1285,Rahul Saha,Mumbai,Helper,Operations,Male,29,2020-11-19,Active,20007,Morning
EMP1286,Suresh Gupta,Mumbai,RF Technician,Operations,Female,46,2021-09-05,Active,30988,Evening
EMP1287,Priya Nair,Mumbai,Helper,Operations,Male,39,2025-04-09,Active,21371,General
EMP1288,Ankit Kumar,Mumbai,AC Technician,Operations,Male,20,2023-03-20,Active,31822,Morning
EMP1289,Pooja Reddy,Mumbai,RF Technician,Operations,Male,31,2025-08-23,Active,30627,Morning
EMP1290,Deepak Singh,Mumbai,RF Technician,Operations,Male,49,2026-03-19,Active,32227,General
EMP1291,Pooja Patel,Mumbai,Helper,Operations,Male,30,2023-01-18,Active,18753,General
EMP1292,Vijay Gupta,Mumbai,AC Technician,Operations,Male,45,2020-08-17,Active,33586,Evening
EMP1293,Pooja Reddy,Mumbai,WM Technician,Operations,Male,24,2025-04-02,Active,27910,Evening
EMP1294,Amit Sharma,Mumbai,RF Technician,Operations,Male,43,2024-10-03,Active,31190,Evening
EMP1295,Vijay Gupta,Mumbai,AC Technician,Operations,Male,41,2020-04-24,Active,33924,Evening
EMP1296,Kiran Gupta,Mumbai,Helper,Operations,Male,33,2020-02-14,Active,24197,Evening
EMP1297,Ankit Saha,Mumbai,RF Technician,Operations,Male,22,2022-09-11,Active,32410,Morning
EMP1298,Ravi Das,Mumbai,RF Technician,Operations,Female,50,2020-07-06,Active,28787,Evening
EMP1299,Kiran Roy,Mumbai,RF Technician,Operations,Male,42,2023-03-02,Active,34523,General
EMP1300,Amit Roy,Mumbai,Helper,Operations,Male,42,2021-06-14,Active,23756,General
EMP1301,Rahul Saha,Mumbai,AC Technician,Operations,Male,52,2021-02-17,Active,38227,Morning
EMP1302,Suresh Nair,Mumbai,WM Technician,Operations,Male,50,2020-06-02,Active,26376,Morning
EMP1303,Suresh Patel,Mumbai,Helper,Operations,Male,25,2022-08-06,Active,19766,General
EMP1304,Priya Nair,Mumbai,RF Technician,Operations,Female,52,2025-10-15,Active,37973,General
EMP1305,Anjali Kumar,Mumbai,RF Technician,Operations,Male,41,2023-04-06,Active,33903,General
EMP1306,Ravi Patel,Mumbai,Helper,Operations,Female,44,2022-09-06,Active,19710,General
EMP1307,Suresh Das,Mumbai,WM Technician,Operations,Male,51,2021-02-02,Active,30592,Morning
EMP1308,Priya Patel,Mumbai,RF Technician,Operations,Male,25,2025-08-05,Active,29541,Evening
EMP1309,Sneha Roy,Mumbai,RF Technician,Operations,Female,30,2020-10-06,Active,32589,General
EMP1310,Rohit Nair,Mumbai,AC Technician,Operations,Male,31,2025-03-02,Active,34226,Evening
EMP1311,Ankit Roy,Mumbai,RF Technician,Operations,Male,28,2021-05-22,Active,37318,Evening
EMP1312,Suresh Nair,Mumbai,Helper,Operations,Female,45,2024-08-02,Active,23076,General
EMP1313,Anjali Gupta,Mumbai,RF Technician,Operations,Male,40,2024-03-10,Active,29367,General
EMP1314,Rahul Patel,Mumbai,Helper,Operations,Male,22,2020-08-21,Active,24070,Morning
EMP1315,Pooja Sharma,Mumbai,Helper,Operations,Female,38,2024-03-19,Active,19296,General
EMP1316,Neha Gupta,Mumbai,WM Technician,Operations,Male,49,2021-01-17,Active,26858,Evening
EMP1317,Amit Reddy,Mumbai,Helper,Operations,Female,49,2021-03-22,Active,18703,Morning
EMP1318,Priya Roy,Mumbai,Helper,Operations,Male,32,2024-07-02,Active,20692,Morning
EMP1319,Rohit Nair,Mumbai,RF Technician,Operations,Female,51,2022-05-20,Active,35802,Morning
EMP1320,Kiran Roy,Mumbai,Helper,Operations,Male,29,2025-04-08,Active,19192,General
EMP1321,Anjali Nair,Mumbai,Helper,Operations,Male,44,2020-09-12,Active,24623,Evening
EMP1322,Rohit Das,Mumbai,AC Technician,Operations,Male,33,2020-04-03,Active,41201,Evening
EMP1323,Pooja Sharma,Mumbai,RF Technician,Operations,Male,25,2021-08-03,Active,29134,Evening
EMP1324,Rohit Patel,Mumbai,AC Technician,Operations,Male,48,2024-09-15,Active,38597,Morning
EMP1325,Vijay Singh,Mumbai,AC Technician,Operations,Female,25,2024-10-21,Active,35603,Evening
EMP1326,Vijay Reddy,Mumbai,AC Technician,Operations,Male,46,2025-05-26,Active,37790,General
EMP1327,Kiran Sharma,Mumbai,WM Technician,Operations,Male,44,2020-02-10,Active,28594,General
EMP1328,Priya Kumar,Mumbai,Helper,Operations,Male,29,2023-08-19,Active,23440,General
EMP1329,Amit Reddy,Mumbai,RF Technician,Operations,Male,49,2021-08-27,Active,36182,Evening
EMP1330,Neha Saha,Mumbai,WM Technician,Operations,Male,20,2025-01-19,Active,31727,Morning
EMP1331,Vijay Saha,Mumbai,AC Technician,Operations,Male,33,2022-02-07,Active,36884,General
EMP1332,Rahul Roy,Mumbai,AC Technician,Operations,Male,42,2022-05-09,Active,33131,General
EMP1333,Amit Nair,Mumbai,RF Technician,Operations,Male,21,2023-05-21,Active,33029,General
EMP1334,Sneha Gupta,Mumbai,WM Technician,Operations,Male,49,2024-08-22,Active,27361,Evening
EMP1335,Anjali Roy,Mumbai,Helper,Operations,Male,41,2021-04-09,Active,19440,Evening
EMP1336,Deepak Reddy,Mumbai,RF Technician,Operations,Male,30,2026-02-01,Active,35141,Evening
EMP1337,Rahul Saha,Mumbai,AC Technician,Operations,Male,26,2020-12-24,Active,31700,Morning
EMP1338,Amit Nair,Mumbai,Helper,Operations,Female,26,2025-07-26,Active,24143,General
EMP1339,Kiran Singh,Mumbai,Helper,Operations,Male,22,2023-04-02,Active,24977,Evening
EMP1340,Kavya Sharma,Mumbai,Helper,Operations,Male,55,2024-04-09,Active,18937,Morning
EMP1341,Pooja Kumar,Mumbai,Helper,Operations,Male,49,2024-08-18,Active,24720,General
EMP1342,Rohit Das,Mumbai,AC Technician,Operations,Female,34,2025-09-09,Active,34646,Evening
EMP1343,Ankit Kumar,Mumbai,WM Technician,Operations,Female,46,2022-09-16,Active,24034,Evening
EMP1344,Priya Roy,Mumbai,Helper,Operations,Male,43,2025-10-26,Active,24717,General
EMP1345,Kiran Saha,Mumbai,WM Technician,Operations,Male,47,2022-09-17,Active,28552,Evening
EMP1346,Pooja Patel,Mumbai,Helper,Operations,Male,23,2026-06-24,Active,21515,Morning
EMP1347,Arjun Sharma,Mumbai,AC Technician,Operations,Male,40,2025-10-19,Active,32595,Evening
EMP1348,Pooja Das,Mumbai,Helper,Operations,Male,28,2025-08-27,Active,18969,General
EMP1349,Ravi Kumar,Mumbai,AC Technician,Operations,Female,30,2023-08-13,Active,33338,Morning
EMP1350,Pooja Kumar,Mumbai,RF Technician,Operations,Male,29,2020-04-23,Active,36907,Morning
EMP1351,Arjun Singh,Mumbai,RF Technician,Operations,Male,28,2025-02-01,Active,33867,Morning
EMP1352,Ankit Das,Mumbai,RF Technician,Operations,Male,54,2022-10-01,Active,34194,Evening
EMP1353,Amit Sharma,Mumbai,Helper,Operations,Male,29,2020-04-04,Active,23229,General
EMP1354,Rohit Patel,Mumbai,WM Technician,Operations,Male,27,2021-03-14,Active,25161,Evening
EMP1355,Pooja Sharma,Mumbai,Helper,Operations,Male,51,2024-01-20,Active,24867,Morning
EMP1356,Ravi Singh,Mumbai,WM Technician,Operations,Male,21,2024-08-21,Active,24602,Evening
EMP1357,Vijay Patel,Mumbai,Helper,Operations,Male,44,2023-07-08,Active,23190,Evening
EMP1358,Ankit Sharma,Mumbai,WM Technician,Operations,Male,31,2026-05-12,Active,29170,General
EMP1359,Rahul Patel,Mumbai,AC Technician,Operations,Female,42,2025-06-05,Active,40059,General
EMP1360,Rahul Gupta,Mumbai,RF Technician,Operations,Male,36,2021-05-13,Active,31159,General
EMP1361,Amit Singh,Mumbai,AC Technician,Operations,Male,52,2021-09-16,Active,33543,Evening
EMP1362,Suresh Das,Mumbai,Helper,Operations,Male,28,2022-06-19,Active,18683,General
EMP1363,Deepak Nair,Mumbai,AC Technician,Operations,Male,32,2021-01-11,Active,35710,General
EMP1364,Kiran Das,Mumbai,AC Technician,Operations,Male,51,2024-11-21,Active,38399,Evening
EMP1365,Deepak Patel,Mumbai,Helper,Operations,Male,37,2024-05-28,Active,18842,General
EMP1366,Anjali Saha,Mumbai,WM Technician,Operations,Male,51,2024-11-10,Active,31232,Evening
EMP1367,Anjali Singh,Mumbai,RF Technician,Operations,Male,40,2021-03-16,Active,37949,Evening
EMP1368,Ankit Gupta,Mumbai,RF Technician,Operations,Male,43,2020-09-20,Active,35363,Morning
EMP1369,Sneha Reddy,Mumbai,RF Technician,Operations,Male,46,2023-04-17,Active,37894,General
EMP1370,Sneha Singh,Mumbai,AC Technician,Operations,Male,31,2023-08-14,Active,37035,Morning
EMP1371,Amit Kumar,Mumbai,AC Technician,Operations,Male,43,2024-03-03,Active,32376,Evening
EMP1372,Priya Singh,Mumbai,AC Technician,Operations,Male,20,2023-09-09,Active,33502,Evening
EMP1373,Kiran Sharma,Mumbai,Helper,Operations,Male,44,2023-03-07,Active,22929,Morning
EMP1374,Anjali Roy,Mumbai,Helper,Operations,Male,24,2026-06-08,Active,23294,Evening
EMP1375,Kavya Kumar,Mumbai,RF Technician,Operations,Male,32,2022-03-18,Active,28813,Evening
EMP1376,Vijay Saha,Mumbai,Helper,Operations,Female,46,2021-05-03,Active,19016,Evening
EMP1377,Deepak Kumar,Mumbai,AC Technician,Operations,Male,44,2022-08-26,Active,39443,Morning
EMP1378,Pooja Kumar,Mumbai,RF Technician,Operations,Male,20,2025-03-06,Active,32659,Morning
EMP1379,Rahul Sharma,Mumbai,RF Technician,Operations,Female,53,2020-06-09,Active,33527,General
EMP1380,Sneha Reddy,Mumbai,WM Technician,Operations,Male,46,2023-05-17,Active,26250,Evening
EMP1381,Pooja Das,Mumbai,AC Technician,Operations,Male,40,2025-07-15,Active,40032,Morning
EMP1382,Amit Kumar,Mumbai,RF Technician,Operations,Male,49,2025-07-13,Active,29989,Evening
EMP1383,Anjali Singh,Mumbai,WM Technician,Operations,Male,20,2021-07-22,Active,24861,Evening
EMP1384,Rahul Kumar,Mumbai,Helper,Operations,Male,32,2024-02-19,Active,24685,General
EMP1385,Ravi Das,Mumbai,WM Technician,Operations,Male,22,2021-03-29,Active,24393,Evening
EMP1386,Neha Sharma,Mumbai,RF Technician,Operations,Male,44,2023-01-10,Active,30790,Morning
EMP1387,Neha Sharma,Mumbai,Helper,Operations,Male,29,2026-07-20,Active,24964,Evening
EMP1388,Kavya Das,Mumbai,Helper,Operations,Male,35,2026-06-25,Active,21915,General
EMP1389,Deepak Sharma,Mumbai,RF Technician,Operations,Male,50,2022-07-14,Active,29504,Evening
EMP1390,Ravi Nair,Mumbai,AC Technician,Operations,Male,35,2022-04-23,Active,41386,Morning
EMP1391,Kiran Nair,Mumbai,WM Technician,Operations,Male,20,2022-06-04,Active,27835,Evening
EMP1392,Deepak Nair,Mumbai,RF Technician,Operations,Male,33,2025-12-01,Active,36420,Evening
EMP1393,Arjun Roy,Mumbai,WM Technician,Operations,Male,52,2021-03-08,Active,31488,Morning
EMP1394,Kiran Sharma,Mumbai,AC Technician,Operations,Male,48,2025-10-04,Active,33326,Evening
EMP1395,Amit Patel,Mumbai,Helper,Operations,Male,30,2023-06-12,Active,22728,General
EMP1396,Neha Patel,Mumbai,AC Technician,Operations,Male,26,2021-03-27,Active,33941,Morning
EMP1397,Rohit Sharma,Mumbai,RF Technician,Operations,Male,50,2025-12-14,Active,35416,Evening
EMP1398,Suresh Reddy,Mumbai,RF Technician,Operations,Female,25,2023-12-22,Active,35069,Morning
EMP1399,Rohit Roy,Mumbai,Helper,Operations,Male,52,2023-09-28,Active,18435,Evening
EMP1400,Kiran Reddy,Mumbai,WM Technician,Operations,Male,44,2024-09-26,Active,25588,Evening
EMP1401,Anjali Sharma,Chennai,AC Technician,Operations,Male,37,2025-12-09,Active,39952,Evening
EMP1402,Ankit Kumar,Chennai,AC Technician,Operations,Male,35,2021-03-30,Active,33597,Morning
EMP1403,Rohit Singh,Chennai,RF Technician,Operations,Male,35,2020-09-26,Active,36718,Morning
EMP1404,Arjun Das,Chennai,Helper,Operations,Female,45,2024-05-24,Active,21218,Morning
EMP1405,Deepak Saha,Chennai,Helper,Operations,Male,30,2022-04-13,Active,20847,General
EMP1406,Kavya Das,Chennai,RF Technician,Operations,Male,20,2021-01-21,Active,31032,General
EMP1407,Ravi Patel,Chennai,RF Technician,Operations,Female,35,2021-11-28,Active,33162,General
EMP1408,Kavya Reddy,Chennai,RF Technician,Operations,Male,49,2021-08-03,Active,28208,General
EMP1409,Rahul Saha,Chennai,Helper,Operations,Male,31,2022-12-16,Active,18630,Morning
EMP1410,Arjun Nair,Chennai,WM Technician,Operations,Male,50,2026-07-16,Active,24008,Evening
EMP1411,Arjun Gupta,Chennai,AC Technician,Operations,Male,21,2026-05-12,Active,41141,Evening
EMP1412,Priya Nair,Chennai,WM Technician,Operations,Male,29,2021-01-19,Active,24819,Evening
EMP1413,Kavya Das,Chennai,WM Technician,Operations,Male,42,2026-02-13,Active,26108,General
EMP1414,Priya Gupta,Chennai,Helper,Operations,Male,20,2023-12-15,Active,20466,General
EMP1415,Rahul Patel,Chennai,Helper,Operations,Male,50,2021-04-06,Active,20211,General
EMP1416,Rahul Singh,Chennai,WM Technician,Operations,Female,34,2021-08-03,Active,26926,Evening
EMP1417,Ravi Singh,Chennai,AC Technician,Operations,Male,47,2024-01-12,Active,33380,General
EMP1418,Neha Gupta,Chennai,RF Technician,Operations,Female,44,2021-03-18,Active,32487,General
EMP1419,Anjali Das,Chennai,Helper,Operations,Male,42,2023-09-18,Active,21203,General
EMP1420,Priya Saha,Chennai,AC Technician,Operations,Male,22,2026-07-01,Active,38520,General
EMP1421,Amit Kumar,Chennai,AC Technician,Operations,Male,49,2026-05-10,Active,35685,Evening
EMP1422,Deepak Saha,Chennai,RF Technician,Operations,Male,29,2025-03-25,Active,30461,General
EMP1423,Ravi Das,Chennai,WM Technician,Operations,Male,30,2023-05-28,Active,27988,Evening
EMP1424,Amit Kumar,Chennai,RF Technician,Operations,Male,22,2022-06-09,Active,32636,General
EMP1425,Rahul Kumar,Chennai,Helper,Operations,Male,20,2024-10-28,Active,20885,General
EMP1426,Suresh Sharma,Chennai,AC Technician,Operations,Male,42,2023-03-06,Active,38224,General
EMP1427,Ravi Das,Chennai,AC Technician,Operations,Male,29,2022-03-16,Active,37078,General
EMP1428,Pooja Reddy,Chennai,Helper,Operations,Male,50,2023-12-23,Active,20037,General
EMP1429,Deepak Patel,Chennai,AC Technician,Operations,Male,26,2022-12-06,Active,34948,General
EMP1430,Kiran Das,Chennai,Helper,Operations,Male,40,2026-06-26,Active,19140,General
EMP1431,Ravi Das,Chennai,RF Technician,Operations,Male,55,2022-03-28,Active,32932,Evening
EMP1432,Anjali Sharma,Chennai,AC Technician,Operations,Male,49,2026-02-13,Active,33004,Evening
EMP1433,Sneha Nair,Chennai,WM Technician,Operations,Male,48,2023-07-07,Active,28127,General
EMP1434,Rahul Gupta,Chennai,RF Technician,Operations,Male,49,2024-09-18,Active,34721,Evening
EMP1435,Deepak Singh,Chennai,Helper,Operations,Male,46,2020-12-28,Active,24191,Morning
EMP1436,Deepak Kumar,Chennai,AC Technician,Operations,Male,43,2021-06-05,Active,40172,General
EMP1437,Rahul Nair,Chennai,Helper,Operations,Male,45,2021-05-30,Active,21300,General
EMP1438,Ravi Kumar,Chennai,Helper,Operations,Male,53,2025-02-28,Active,24874,Morning
EMP1439,Deepak Saha,Chennai,Helper,Operations,Male,26,2023-09-27,Active,22868,Morning
EMP1440,Ankit Singh,Chennai,Helper,Operations,Male,41,2020-09-06,Active,18994,General
EMP1441,Suresh Das,Chennai,Helper,Operations,Male,55,2025-07-21,Active,19117,Morning
EMP1442,Kiran Sharma,Chennai,WM Technician,Operations,Male,20,2025-06-09,Active,29109,General
EMP1443,Arjun Singh,Chennai,Helper,Operations,Male,29,2021-05-10,Active,22258,Morning
EMP1444,Ankit Sharma,Chennai,AC Technician,Operations,Male,21,2025-09-02,Active,37271,Evening
EMP1445,Rohit Saha,Chennai,WM Technician,Operations,Male,50,2022-01-23,Active,30719,Morning
EMP1446,Rahul Patel,Chennai,RF Technician,Operations,Male,27,2024-11-05,Active,30396,General
EMP1447,Kiran Nair,Chennai,Helper,Operations,Male,35,2021-11-30,Active,22190,General
EMP1448,Kavya Roy,Chennai,WM Technician,Operations,Male,38,2021-02-13,Active,31856,General
EMP1449,Neha Reddy,Chennai,AC Technician,Operations,Male,45,2024-04-29,Active,41430,Morning
EMP1450,Amit Saha,Chennai,Helper,Operations,Male,29,2020-04-24,Active,20321,Evening
EMP1451,Neha Kumar,Chennai,Helper,Operations,Male,39,2020-05-19,Active,23284,General
EMP1452,Neha Das,Chennai,RF Technician,Operations,Female,42,2021-07-24,Active,35666,General
EMP1453,Kiran Roy,Chennai,WM Technician,Operations,Male,30,2024-01-05,Active,28101,General
EMP1454,Vijay Patel,Chennai,RF Technician,Operations,Female,53,2024-05-18,Active,36405,Morning
EMP1455,Rohit Das,Chennai,WM Technician,Operations,Male,41,2025-02-25,Active,29858,Morning
EMP1456,Vijay Saha,Chennai,RF Technician,Operations,Female,24,2025-06-04,Active,34168,Evening
EMP1457,Priya Saha,Chennai,Helper,Operations,Male,52,2025-11-22,Active,20123,Morning
EMP1458,Ravi Kumar,Chennai,AC Technician,Operations,Female,42,2026-07-22,Active,40116,Evening
EMP1459,Amit Nair,Chennai,RF Technician,Operations,Male,30,2022-08-07,Active,29581,General
EMP1460,Arjun Sharma,Chennai,Helper,Operations,Female,50,2023-08-18,Active,24225,Morning
EMP1461,Ankit Saha,Chennai,RF Technician,Operations,Female,31,2024-04-22,Active,34882,Morning
EMP1462,Rahul Patel,Chennai,AC Technician,Operations,Male,22,2020-10-25,Active,37234,Evening
EMP1463,Kiran Singh,Chennai,AC Technician,Operations,Male,48,2024-03-26,Active,32182,General
EMP1464,Vijay Reddy,Chennai,RF Technician,Operations,Male,48,2023-03-17,Active,31694,Morning
EMP1465,Amit Singh,Chennai,Helper,Operations,Male,32,2020-12-18,Active,22768,Morning
EMP1466,Ravi Roy,Chennai,WM Technician,Operations,Male,28,2020-01-22,Active,26945,Evening
EMP1467,Kavya Gupta,Chennai,RF Technician,Operations,Male,53,2025-07-25,Active,31115,Morning
EMP1468,Anjali Reddy,Chennai,AC Technician,Operations,Male,55,2021-07-18,Active,31100,Evening
EMP1469,Amit Sharma,Chennai,RF Technician,Operations,Female,25,2021-06-04,Active,36474,Evening
EMP1470,Arjun Das,Chennai,Helper,Operations,Male,23,2026-01-23,Active,20710,Morning
EMP1471,Ravi Patel,Chennai,Helper,Operations,Female,36,2024-05-18,Active,23761,Evening
EMP1472,Deepak Reddy,Chennai,Helper,Operations,Female,24,2025-12-28,Active,22713,Morning
EMP1473,Rohit Kumar,Chennai,Helper,Operations,Male,54,2021-03-30,Active,22774,Evening
EMP1474,Ankit Patel,Chennai,WM Technician,Operations,Male,46,2022-12-04,Active,25642,Evening
EMP1475,Ravi Saha,Chennai,RF Technician,Operations,Male,41,2020-09-12,Active,31860,Evening
EMP1476,Ravi Gupta,Chennai,WM Technician,Operations,Female,22,2023-11-17,Active,24579,Evening
EMP1477,Amit Kumar,Chennai,WM Technician,Operations,Male,28,2023-01-13,Active,29925,Morning
EMP1478,Deepak Singh,Chennai,AC Technician,Operations,Male,34,2023-12-05,Active,37069,Evening
EMP1479,Pooja Kumar,Chennai,Helper,Operations,Male,23,2020-04-17,Active,24337,Morning
EMP1480,Suresh Reddy,Chennai,RF Technician,Operations,Male,23,2024-05-04,Active,34180,General
EMP1481,Amit Saha,Chennai,WM Technician,Operations,Male,55,2021-07-18,Active,24946,Evening
EMP1482,Anjali Kumar,Chennai,Helper,Operations,Female,43,2023-12-11,Active,19586,Evening
EMP1483,Ankit Kumar,Chennai,AC Technician,Operations,Male,25,2020-02-11,Active,33721,Evening
EMP1484,Suresh Nair,Chennai,RF Technician,Operations,Female,35,2020-08-20,Active,29255,Morning
EMP1485,Arjun Das,Chennai,Helper,Operations,Male,22,2023-07-10,Active,20864,General
EMP1486,Ravi Sharma,Chennai,Helper,Operations,Male,45,2025-05-14,Active,23386,Morning
EMP1487,Sneha Singh,Chennai,Helper,Operations,Male,54,2022-04-23,Active,22054,General
EMP1488,Arjun Gupta,Chennai,RF Technician,Operations,Male,39,2024-02-11,Active,37034,Evening
EMP1489,Ankit Roy,Chennai,Helper,Operations,Female,40,2026-01-26,Active,22124,Morning
EMP1490,Suresh Gupta,Chennai,AC Technician,Operations,Female,51,2023-02-19,Active,31285,Morning
EMP1491,Suresh Kumar,Chennai,WM Technician,Operations,Male,55,2022-05-13,Active,25005,Evening
EMP1492,Kavya Kumar,Chennai,AC Technician,Operations,Female,48,2025-02-01,Active,31871,Morning
EMP1493,Rohit Saha,Chennai,RF Technician,Operations,Male,44,2023-05-15,Active,29384,Morning
EMP1494,Ankit Singh,Chennai,WM Technician,Operations,Male,21,2024-04-16,Active,27151,Evening
EMP1495,Deepak Kumar,Chennai,Helper,Operations,Male,31,2024-10-31,Active,22362,Morning
EMP1496,Rohit Saha,Chennai,RF Technician,Operations,Male,42,2020-04-16,Active,37973,Evening
